Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","12/11/2021 09:33 UTC"
"Last updated:","10 November 2021"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=S7uCAi
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:,"2021,2021"
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
2021,Slovakia,SVK,Sweden,SWE,0,5,0,,0,0
2021,Slovakia,SVK,"United States of America",USA,5,51,0,,0,0
2021,Slovenia,SVN,Belgium,BEL,0,19,0,,0,0
2021,Slovenia,SVN,Canada,CAN,6,5,0,,0,0
2021,Slovenia,SVN,Germany,DEU,6,0,0,,0,0
2021,Slovenia,SVN,"United States of America",USA,5,10,0,,0,0
2021,Eswatini,SWZ,Australia,AUS,0,16,0,,0,0
2021,Eswatini,SWZ,Canada,CAN,89,10,0,,0,0
2021,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,55,5,0,,0,0
2021,Eswatini,SWZ,Germany,DEU,5,5,0,,0,0
2021,Eswatini,SWZ,Ireland,IRL,19,15,0,,0,0
2021,Eswatini,SWZ,"South Africa",ZAF,7,18,0,,0,0
2021,Eswatini,SWZ,Sweden,SWE,5,0,0,,0,0
2021,Eswatini,SWZ,"United States of America",USA,5,15,0,,0,0
2021,Sweden,SWE,Brazil,BRA,0,6,0,,0,0
2021,Sweden,SWE,Canada,CAN,0,10,0,,0,0
2021,Sweden,SWE,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,0,,0,0
2021,Sweden,SWE,Germany,DEU,7,0,0,,0,0
2021,Sweden,SWE,"United States of America",USA,0,38,0,,0,0
2021,Switzerland,CHE,Brazil,BRA,0,5,0,,0,0
2021,Switzerland,CHE,"United States of America",USA,5,15,0,,0,0
2021,"Syrian Arab Rep.",SYR,Albania,ALB,11,0,0,,0,612
2021,"Syrian Arab Rep.",SYR,Algeria,DZA,6750,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Angola,AGO,0,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,Egypt,EGY,133568,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Argentina,ARG,409,85,0,,0,448
2021,"Syrian Arab Rep.",SYR,Armenia,ARM,5205,19,0,,0,0
2021,"Syrian Arab Rep.",SYR,Australia,AUS,639,63,0,,0,0
2021,"Syrian Arab Rep.",SYR,Austria,AUT,57887,3866,0,,0,0
2021,"Syrian Arab Rep.",SYR,Azerbaijan,AZE,35,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Bahrain,BHR,0,26,0,,0,0
2021,"Syrian Arab Rep.",SYR,Belgium,BEL,18493,1344,0,,0,0
2021,"Syrian Arab Rep.",SYR,Benin,BEN,27,7,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Burkina Faso",BFA,5,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Belarus,BLR,69,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Bolivia (Plurinational State of)",BOL,22,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Brazil,BRA,3918,4068,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Bosnia and Herzegovina",BIH,25,5,0,,0,39
2021,"Syrian Arab Rep.",SYR,Bulgaria,BGR,19014,628,0,,0,0
2021,"Syrian Arab Rep.",SYR,Cambodia,KHM,7,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Canada,CAN,274,182,0,,0,0
2021,"Syrian Arab Rep.",SYR,Chad,TCD,32,6,0,,0,0
2021,"Syrian Arab Rep.",SYR,China,CHN,47,6,0,,0,0
2021,"Syrian Arab Rep.",SYR,Chile,CHL,114,31,0,,0,0
2021,"Syrian Arab Rep.",SYR,Cameroon,CMR,5,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,Congo,COG,5,13,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Dem. Rep. of the Congo",COD,8,16,0,,0,0
2021,"Syrian Arab Rep.",SYR,Colombia,COL,8,13,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Costa Rica",CRI,5,24,0,,0,0
2021,"Syrian Arab Rep.",SYR,Cuba,CUB,37,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Cyprus,CYP,9820,4750,0,,0,4000
2021,"Syrian Arab Rep.",SYR,Czechia,CZE,398,12,0,,0,0
2021,"Syrian Arab Rep.",SYR,Denmark,DNK,19833,161,0,,0,0
2021,"Syrian Arab Rep.",SYR,Djibouti,DJI,10,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,Ecuador,ECU,141,15,0,,0,0
2021,"Syrian Arab Rep.",SYR,Estonia,EST,103,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Ethiopia,ETH,8,500,0,,0,0
2021,"Syrian Arab Rep.",SYR,Finland,FIN,2633,76,0,,0,0
2021,"Syrian Arab Rep.",SYR,France,FRA,23510,1269,0,,0,0
2021,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,11412,2695,0,,0,0
2021,"Syrian Arab Rep.",SYR,Georgia,GEO,439,26,0,,0,0
2021,"Syrian Arab Rep.",SYR,Germany,DEU,616325,48939,0,,0,0
2021,"Syrian Arab Rep.",SYR,Ghana,GHA,229,52,0,,0,0
2021,"Syrian Arab Rep.",SYR,Greece,GRC,38496,4297,0,,0,0
2021,"Syrian Arab Rep.",SYR,Guinea,GIN,12,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Croatia,HRV,544,26,0,,0,11
2021,"Syrian Arab Rep.",SYR,Hungary,HUN,896,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Iceland,ISL,169,19,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Cote d'Ivoire",CIV,142,10,0,,0,0
2021,"Syrian Arab Rep.",SYR,India,IND,71,56,0,,0,0
2021,"Syrian Arab Rep.",SYR,Indonesia,IDN,24,22,0,,0,0
2021,"Syrian Arab Rep.",SYR,Ireland,IRL,3195,57,0,,0,0
2021,"Syrian Arab Rep.",SYR,Iraq,IRQ,245952,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Italy,ITA,3513,1049,0,,0,0
2021,"Syrian Arab Rep.",SYR,Jordan,JOR,668332,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Japan,JPN,73,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Kazakhstan,KAZ,14,19,0,,0,0
2021,"Syrian Arab Rep.",SYR,Kenya,KEN,5,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,Kyrgyzstan,KGZ,84,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Rep. of Korea",KOR,1249,27,0,,0,0
2021,"Syrian Arab Rep.",SYR,Kuwait,KWT,153,113,0,,0,0
2021,"Syrian Arab Rep.",SYR,Liberia,LBR,17,16,0,,0,0
2021,"Syrian Arab Rep.",SYR,Libya,LBY,669,13761,0,,0,0
2021,"Syrian Arab Rep.",SYR,Lebanon,LBN,851718,0,0,,0,1588
2021,"Syrian Arab Rep.",SYR,Liechtenstein,LIE,32,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Lithuania,LTU,463,13,0,,0,0
2021,"Syrian Arab Rep.",SYR,Luxembourg,LUX,2069,360,0,,0,0
2021,"Syrian Arab Rep.",SYR,Latvia,LVA,312,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Madagascar,MDG,5,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Mauritania,MRT,368,91,0,,0,0
2021,"Syrian Arab Rep.",SYR,"North Macedonia",MKD,17,0,0,,0,297
2021,"Syrian Arab Rep.",SYR,"Rep. of Moldova",MDA,190,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Mexico,MEX,32,28,0,,0,0
2021,"Syrian Arab Rep.",SYR,Mali,MLI,23,435,0,,0,0
2021,"Syrian Arab Rep.",SYR,Malaysia,MYS,424,2860,0,,0,0
2021,"Syrian Arab Rep.",SYR,Montenegro,MNE,0,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,Morocco,MAR,4857,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Malta,MLT,1906,361,0,,0,0
2021,"Syrian Arab Rep.",SYR,Netherlands,NLD,37792,1818,0,,0,0
2021,"Syrian Arab Rep.",SYR,Niger,NER,8,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,Nigeria,NGA,342,355,0,,0,0
2021,"Syrian Arab Rep.",SYR,Norway,NOR,15542,288,0,,0,0
2021,"Syrian Arab Rep.",SYR,Nauru,NRU,0,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,"New Zealand",NZL,72,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Oman,OMN,8,22,0,,0,0
2021,"Syrian Arab Rep.",SYR,Pakistan,PAK,43,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,Paraguay,PRY,88,17,0,,0,0
2021,"Syrian Arab Rep.",SYR,Peru,PER,47,8,0,,0,0
2021,"Syrian Arab Rep.",SYR,Philippines,PHL,130,45,0,,0,0
2021,"Syrian Arab Rep.",SYR,Poland,POL,239,28,0,,0,0
2021,"Syrian Arab Rep.",SYR,Portugal,PRT,932,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Qatar,QAT,34,89,0,,0,0
2021,"Syrian Arab Rep.",SYR,Romania,ROU,2121,207,0,,0,0
2021,"Syrian Arab Rep.",SYR,"South Africa",ZAF,38,20,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Russian Federation",RUS,328,126,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Saudi Arabia",SAU,178,8247,0,,0,0
2021,"Syrian Arab Rep.",SYR,Senegal,SEN,0,14,0,,0,0
2021,"Syrian Arab Rep.",SYR,Somalia,SOM,748,42,0,,0,0
2021,"Syrian Arab Rep.",SYR,Spain,ESP,14823,1245,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,44,14,0,,0,680
2021,"Syrian Arab Rep.",SYR,Sudan,SDN,93490,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Slovakia,SVK,21,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Slovenia,SVN,326,10,0,,0,0
2021,"Syrian Arab Rep.",SYR,Sweden,SWE,114995,1205,0,,0,0
2021,"Syrian Arab Rep.",SYR,Switzerland,CHE,20043,160,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Syrian Arab Rep.",SYR,0,0,6786846,,0,0
2021,"Syrian Arab Rep.",SYR,"United Rep. of Tanzania",TZA,5,18,0,,0,11
2021,"Syrian Arab Rep.",SYR,Thailand,THA,231,5,0,,0,0
2021,"Syrian Arab Rep.",SYR,Togo,TGO,18,6,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Trinidad and Tobago",TTO,67,38,0,,0,0
2021,"Syrian Arab Rep.",SYR,Tunisia,TUN,2135,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Turkey,TUR,3685839,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,"United Arab Emirates",ARE,360,6558,0,,0,11
2021,"Syrian Arab Rep.",SYR,Uganda,UGA,16,9,0,,0,0
2021,"Syrian Arab Rep.",SYR,Ukraine,UKR,494,176,0,,0,0
2021,"Syrian Arab Rep.",SYR,Uruguay,URY,63,7,0,,0,0
2021,"Syrian Arab Rep.",SYR,"United States of America",USA,8709,3640,0,,0,0
2021,"Syrian Arab Rep.",SYR,"Venezuela (Bolivarian Republic of)",VEN,32,0,0,,0,0
2021,"Syrian Arab Rep.",SYR,Yemen,YEM,3623,411,0,,0,0
2021,"Syrian Arab Rep.",SYR,Zambia,ZMB,30,5,0,,0,0
2021,"United Rep. of Tanzania",TZA,Angola,AGO,5,0,0,,0,0
2021,"United Rep. of Tanzania",TZA,Australia,AUS,8,34,0,,0,0
2021,"United Rep. of Tanzania",TZA,Burundi,BDI,5,0,0,,0,6
2021,"United Rep. of Tanzania",TZA,Belgium,BEL,41,30,0,,0,0
2021,"United Rep. of Tanzania",TZA,Brazil,BRA,8,114,0,,0,0
2021,"United Rep. of Tanzania",TZA,Canada,CAN,170,198,0,,0,0
2021,"United Rep. of Tanzania",TZA,Finland,FIN,5,5,0,,0,0
2021,"United Rep. of Tanzania",TZA,France,FRA,11,13,0,,0,0
2021,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,103,92,0,,0,0
2021,"United Rep. of Tanzania",TZA,Germany,DEU,69,293,0,,0,0
2021,"United Rep. of Tanzania",TZA,Greece,GRC,13,5,0,,0,0
2021,"United Rep. of Tanzania",TZA,India,IND,0,11,0,,0,0
2021,"United Rep. of Tanzania",TZA,Ireland,IRL,0,12,0,,0,0
2021,"United Rep. of Tanzania",TZA,Israel,ISR,0,5,0,,0,0
2021,"United Rep. of Tanzania",TZA,Italy,ITA,0,5,0,,0,0
2021,"United Rep. of Tanzania",TZA,Kenya,KEN,10,101,0,,0,0
2021,"United Rep. of Tanzania",TZA,"Rep. of Korea",KOR,5,38,0,,0,0
2021,"United Rep. of Tanzania",TZA,Malawi,MWI,0,6,0,,0,0
2021,"United Rep. of Tanzania",TZA,Namibia,NAM,0,5,0,,0,0
2021,"United Rep. of Tanzania",TZA,Netherlands,NLD,8,17,0,,0,0
2021,"United Rep. of Tanzania",TZA,"South Africa",ZAF,33,519,0,,0,0
2021,"United Rep. of Tanzania",TZA,Somalia,SOM,0,125,0,,0,0
2021,"United Rep. of Tanzania",TZA,Eswatini,SWZ,0,5,0,,0,0
2021,"United Rep. of Tanzania",TZA,Sweden,SWE,64,46,0,,0,0
2021,"United Rep. of Tanzania",TZA,Switzerland,CHE,14,0,0,,0,0
2021,"United Rep. of Tanzania",TZA,"Syrian Arab Rep.",SYR,0,7,0,,0,0
2021,"United Rep. of Tanzania",TZA,"United Rep. of Tanzania",TZA,6,0,0,,0,7
2021,"United Rep. of Tanzania",TZA,Thailand,THA,5,0,0,,0,0
2021,"United Rep. of Tanzania",TZA,Uganda,UGA,11,0,0,,0,0
2021,"United Rep. of Tanzania",TZA,"United States of America",USA,116,276,0,,0,0
2021,"United Rep. of Tanzania",TZA,Yemen,YEM,0,0,0,,0,10
2021,"Turks and Caicos Islands",TCA,Ireland,IRL,0,5,0,,0,0
2021,"Turks and Caicos Islands",TCA,"United States of America",USA,14,0,0,,0,0
2021,Thailand,THA,Australia,AUS,22,2535,0,,0,0
2021,Thailand,THA,Brazil,BRA,0,48,0,,0,0
2021,Thailand,THA,Canada,CAN,0,8,0,,0,0
2021,Thailand,THA,Denmark,DNK,5,0,0,,0,0
2021,Thailand,THA,France,FRA,14,0,0,,0,0
2021,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,35,108,0,,0,0
2021,Thailand,THA,Germany,DEU,25,14,0,,0,0
2021,Thailand,THA,Israel,ISR,0,5,0,,0,0
2021,Thailand,THA,"Rep. of Korea",KOR,10,252,0,,0,0
2021,Thailand,THA,Malaysia,MYS,26,23,0,,0,0
2021,Thailand,THA,Philippines,PHL,5,0,0,,0,0
2021,Thailand,THA,"South Africa",ZAF,0,52,0,,0,0
2021,Thailand,THA,Sweden,SWE,0,5,0,,0,0
2021,Thailand,THA,"United States of America",USA,33,515,0,,0,0
2021,Tibetan,TIB,Australia,AUS,10,0,0,,0,0
2021,Tibetan,TIB,Belgium,BEL,6,0,0,,0,0
2021,Tibetan,TIB,Nepal,NPL,12540,0,0,,0,0
2021,Tibetan,TIB,Spain,ESP,5,0,0,,0,0
2021,Tajikistan,TJK,Egypt,EGY,12,12,0,,0,0
2021,Tajikistan,TJK,Austria,AUT,255,23,0,,0,0
2021,Tajikistan,TJK,Belgium,BEL,12,5,0,,0,0
2021,Tajikistan,TJK,Belarus,BLR,11,0,0,,0,0
2021,Tajikistan,TJK,Canada,CAN,52,7,0,,0,0
2021,Tajikistan,TJK,Denmark,DNK,6,0,0,,0,0
2021,Tajikistan,TJK,Finland,FIN,7,5,0,,0,0
2021,Tajikistan,TJK,France,FRA,74,104,0,,0,0
2021,Tajikistan,TJK,"United Kingdom of Great Britain and Northern Ireland",GBR,14,6,0,,0,0
2021,Tajikistan,TJK,Georgia,GEO,5,7,0,,0,0
2021,Tajikistan,TJK,Germany,DEU,1102,924,0,,0,0
2021,Tajikistan,TJK,Greece,GRC,5,5,0,,0,0
2021,Tajikistan,TJK,Iceland,ISL,5,0,0,,0,0
2021,Tajikistan,TJK,India,IND,0,5,0,,0,0
2021,Tajikistan,TJK,Israel,ISR,0,5,0,,0,0
2021,Tajikistan,TJK,Italy,ITA,0,5,0,,0,0
2021,Tajikistan,TJK,Jordan,JOR,0,15,0,,0,0
2021,Tajikistan,TJK,Kyrgyzstan,KGZ,5,0,0,,0,0
2021,Tajikistan,TJK,"Rep. of Korea",KOR,0,9,0,,0,0
2021,Tajikistan,TJK,Lithuania,LTU,85,24,0,,0,0
2021,Tajikistan,TJK,Luxembourg,LUX,0,5,0,,0,0
2021,Tajikistan,TJK,Latvia,LVA,5,0,0,,0,0
2021,Tajikistan,TJK,"Rep. of Moldova",MDA,8,0,0,,0,0
2021,Tajikistan,TJK,Netherlands,NLD,29,11,0,,0,0
2021,Tajikistan,TJK,Norway,NOR,5,0,0,,0,0
2021,Tajikistan,TJK,Pakistan,PAK,7,0,0,,0,0
2021,Tajikistan,TJK,Poland,POL,134,86,0,,0,0
2021,Tajikistan,TJK,"Russian Federation",RUS,41,34,0,,0,0
2021,Tajikistan,TJK,Spain,ESP,5,15,0,,0,0
2021,Tajikistan,TJK,Sweden,SWE,64,70,0,,0,0
2021,Tajikistan,TJK,Switzerland,CHE,25,5,0,,0,0
2021,Tajikistan,TJK,"Trinidad and Tobago",TTO,0,5,0,,0,0
2021,Tajikistan,TJK,Ukraine,UKR,23,192,0,,0,0
2021,Tajikistan,TJK,"United States of America",USA,300,706,0,,0,0
2021,Turkmenistan,TKM,Egypt,EGY,5,0,0,,0,0
2021,Turkmenistan,TKM,Austria,AUT,8,0,0,,0,0
2021,Turkmenistan,TKM,"Bosnia and Herzegovina",BIH,0,0,0,,0,5
2021,Turkmenistan,TKM,Canada,CAN,33,5,0,,0,0
2021,Turkmenistan,TKM,Czechia,CZE,8,0,0,,0,0
2021,Turkmenistan,TKM,France,FRA,24,6,0,,0,0
2021,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,20,29,0,,0,0
2021,Turkmenistan,TKM,Georgia,GEO,0,7,0,,0,0
2021,Turkmenistan,TKM,Germany,DEU,93,138,0,,0,0
2021,Turkmenistan,TKM,Greece,GRC,7,5,0,,0,0
2021,Turkmenistan,TKM,India,IND,0,5,0,,0,0
2021,Turkmenistan,TKM,Israel,ISR,0,6,0,,0,0
2021,Turkmenistan,TKM,Italy,ITA,0,5,0,,0,0
2021,Turkmenistan,TKM,Kyrgyzstan,KGZ,5,0,0,,0,0
2021,Turkmenistan,TKM,Luxembourg,LUX,5,0,0,,0,0
2021,Turkmenistan,TKM,"Rep. of Moldova",MDA,5,0,0,,0,0
2021,Turkmenistan,TKM,Netherlands,NLD,8,11,0,,0,0
2021,Turkmenistan,TKM,Norway,NOR,5,0,0,,0,0
2021,Turkmenistan,TKM,Peru,PER,0,8,0,,0,0
2021,Turkmenistan,TKM,Poland,POL,33,0,0,,0,0
2021,Turkmenistan,TKM,"Russian Federation",RUS,34,14,0,,0,0
2021,Turkmenistan,TKM,Spain,ESP,0,5,0,,0,0
2021,Turkmenistan,TKM,Sweden,SWE,16,5,0,,0,0
2021,Turkmenistan,TKM,Switzerland,CHE,5,0,0,,0,0
2021,Turkmenistan,TKM,Ukraine,UKR,7,0,0,,0,0
2021,Turkmenistan,TKM,"United States of America",USA,212,482,0,,0,0
2021,Timor-Leste,TLS,Australia,AUS,6,328,0,,0,0
2021,Timor-Leste,TLS,Canada,CAN,5,0,0,,0,0
2021,Timor-Leste,TLS,"South Africa",ZAF,0,7,0,,0,0
2021,Timor-Leste,TLS,"United States of America",USA,0,13,0,,0,0
2021,Togo,TGO,Algeria,DZA,0,16,0,,0,0
2021,Togo,TGO,Egypt,EGY,0,7,0,,0,0
2021,Togo,TGO,Austria,AUT,6,0,0,,0,0
2021,Togo,TGO,Belgium,BEL,156,119,0,,0,0
2021,Togo,TGO,Benin,BEN,0,26,0,,0,0
2021,Togo,TGO,"Burkina Faso",BFA,15,0,0,,0,0
2021,Togo,TGO,Brazil,BRA,59,638,0,,0,0
2021,Togo,TGO,Canada,CAN,87,118,0,,0,0
2021,Togo,TGO,Cameroon,CMR,17,19,0,,0,0
2021,Togo,TGO,Cyprus,CYP,0,13,0,,0,0
2021,Togo,TGO,Czechia,CZE,5,0,0,,0,0
2021,Togo,TGO,Finland,FIN,5,0,0,,0,0
2021,Togo,TGO,France,FRA,798,223,0,,0,0
2021,Togo,TGO,Gabon,GAB,6,0,0,,0,0
2021,Togo,TGO,Gambia,GMB,18,0,0,,0,0
2021,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,15,36,0,,0,0
2021,Togo,TGO,Germany,DEU,988,491,0,,0,0
2021,Togo,TGO,Ghana,GHA,3466,67,0,,0,0
2021,Togo,TGO,Greece,GRC,77,114,0,,0,0
2021,Togo,TGO,Guinea,GIN,7,0,0,,0,0
2021,Togo,TGO,"Cote d'Ivoire",CIV,17,12,0,,0,0
2021,Togo,TGO,Ireland,IRL,21,26,0,,0,0
2021,Togo,TGO,Israel,ISR,0,6,0,,0,0
2021,Togo,TGO,Italy,ITA,727,112,0,,0,0
2021,Togo,TGO,"Rep. of Korea",KOR,0,17,0,,0,0
2021,Togo,TGO,Liberia,LBR,5,0,0,,0,0
2021,Togo,TGO,Luxembourg,LUX,8,5,0,,0,0
2021,Togo,TGO,Mauritania,MRT,23,143,0,,0,0
2021,Togo,TGO,Mexico,MEX,16,57,0,,0,0
2021,Togo,TGO,Mali,MLI,22,5,0,,0,0
2021,Togo,TGO,Malaysia,MYS,0,5,0,,0,0
2021,Togo,TGO,Morocco,MAR,0,10,0,,0,0
2021,Togo,TGO,Malta,MLT,5,8,0,,0,0
2021,Togo,TGO,Netherlands,NLD,16,0,0,,0,0
2021,Togo,TGO,Niger,NER,5,15,0,,0,0
2021,Togo,TGO,Nigeria,NGA,26,10,0,,0,0
2021,Togo,TGO,Portugal,PRT,7,0,0,,0,0
2021,Togo,TGO,"South Africa",ZAF,12,30,0,,0,0
2021,Togo,TGO,Senegal,SEN,0,32,0,,0,0
2021,Togo,TGO,Spain,ESP,5,40,0,,0,0
2021,Togo,TGO,Switzerland,CHE,556,12,0,,0,0
2021,Togo,TGO,Tunisia,TUN,0,12,0,,0,0
2021,Togo,TGO,"United States of America",USA,524,691,0,,0,0
2021,Tonga,TON,Australia,AUS,31,831,0,,0,0
2021,"Trinidad and Tobago",TTO,Brazil,BRA,0,8,0,,0,0
2021,"Trinidad and Tobago",TTO,Canada,CAN,60,62,0,,0,0
2021,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,97,105,0,,0,0
2021,"Trinidad and Tobago",TTO,Germany,DEU,7,5,0,,0,0
2021,"Trinidad and Tobago",TTO,Ireland,IRL,0,5,0,,0,0
2021,"Trinidad and Tobago",TTO,Netherlands,NLD,82,5,0,,0,0
2021,"Trinidad and Tobago",TTO,Spain,ESP,5,0,0,,0,0
2021,"Trinidad and Tobago",TTO,"Trinidad and Tobago",TTO,0,0,0,,0,389
2021,"Trinidad and Tobago",TTO,"United States of America",USA,42,276,0,,0,0
2021,Tunisia,TUN,Egypt,EGY,5,0,0,,0,0
2021,Tunisia,TUN,Argentina,ARG,0,5,0,,0,0
2021,Tunisia,TUN,Australia,AUS,0,9,0,,0,0
2021,Tunisia,TUN,Austria,AUT,8,71,0,,0,0
2021,Tunisia,TUN,Bahrain,BHR,0,6,0,,0,0
2021,Tunisia,TUN,Belgium,BEL,57,70,0,,0,0
2021,Tunisia,TUN,Brazil,BRA,5,140,0,,0,0
2021,Tunisia,TUN,"Bosnia and Herzegovina",BIH,0,5,0,,0,5
2021,Tunisia,TUN,Canada,CAN,172,187,0,,0,0
2021,Tunisia,TUN,Czechia,CZE,0,5,0,,0,0
2021,Tunisia,TUN,Denmark,DNK,0,5,0,,0,0
2021,Tunisia,TUN,Finland,FIN,5,10,0,,0,0
2021,Tunisia,TUN,France,FRA,432,208,0,,0,0
2021,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,68,85,0,,0,0
2021,Tunisia,TUN,Germany,DEU,252,681,0,,0,0
2021,Tunisia,TUN,Greece,GRC,25,25,0,,0,0
2021,Tunisia,TUN,Croatia,HRV,0,9,0,,0,5
2021,Tunisia,TUN,Hungary,HUN,8,0,0,,0,0
2021,Tunisia,TUN,Iceland,ISL,5,0,0,,0,0
2021,Tunisia,TUN,Ireland,IRL,7,8,0,,0,0
2021,Tunisia,TUN,Iraq,IRQ,0,6,0,,0,0
2021,Tunisia,TUN,Italy,ITA,287,573,0,,0,0
2021,Tunisia,TUN,Jordan,JOR,11,9,0,,0,0
2021,Tunisia,TUN,"Rep. of Korea",KOR,0,67,0,,0,0
2021,Tunisia,TUN,Lebanon,LBN,11,0,0,,0,0
2021,Tunisia,TUN,Luxembourg,LUX,0,15,0,,0,0
2021,Tunisia,TUN,Malta,MLT,13,7,0,,0,0
2021,Tunisia,TUN,Netherlands,NLD,24,46,0,,0,0
2021,Tunisia,TUN,Norway,NOR,5,0,0,,0,0
2021,Tunisia,TUN,Romania,ROU,5,13,0,,0,0
2021,Tunisia,TUN,"Saudi Arabia",SAU,7,0,0,,0,0
2021,Tunisia,TUN,Spain,ESP,29,760,0,,0,0
2021,Tunisia,TUN,Slovenia,SVN,0,15,0,,0,0
2021,Tunisia,TUN,Sweden,SWE,48,45,0,,0,0
2021,Tunisia,TUN,Switzerland,CHE,185,33,0,,0,0
2021,Tunisia,TUN,"Syrian Arab Rep.",SYR,5,5,0,,0,0
2021,Tunisia,TUN,Ukraine,UKR,0,5,0,,0,0
2021,Tunisia,TUN,"United States of America",USA,93,350,0,,0,0
2021,Turkey,TUR,Algeria,DZA,0,13,0,,0,0
2021,Turkey,TUR,Angola,AGO,0,42,0,,0,0
2021,Turkey,TUR,Egypt,EGY,0,377,0,,0,0
2021,Turkey,TUR,Argentina,ARG,7,0,0,,0,0
2021,Turkey,TUR,Armenia,ARM,16,9,0,,0,0
2021,Turkey,TUR,Australia,AUS,825,415,0,,0,0
2021,Turkey,TUR,Austria,AUT,616,439,0,,0,0
2021,Turkey,TUR,Belgium,BEL,2807,830,0,,0,0
2021,Turkey,TUR,Benin,BEN,10,0,0,,0,0
2021,Turkey,TUR,Bangladesh,BGD,0,8,0,,0,0
2021,Turkey,TUR,"Burkina Faso",BFA,30,0,0,,0,0
2021,Turkey,TUR,Belarus,BLR,9,10,0,,0,0
2021,Turkey,TUR,Brazil,BRA,7,281,0,,0,0
2021,Turkey,TUR,"Bosnia and Herzegovina",BIH,23,35,0,,0,68
2021,Turkey,TUR,Bulgaria,BGR,9,5,0,,0,0
2021,Turkey,TUR,Cambodia,KHM,0,5,0,,0,0
2021,Turkey,TUR,Canada,CAN,7571,776,0,,0,0
2021,Turkey,TUR,"Central African Rep.",CAF,8,0,0,,0,0
2021,Turkey,TUR,Chile,CHL,27,5,0,,0,0
